"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"IDA total","IDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","151.50982413625","195.58256093875","237.53051921016","233.776949415872","239.161713393244","270.187217916647","286.715250791583","352.90393992564","570.150385772297","521.609992274106","418.484747405944","373.589200009566","372.013754755009","359.343924782578","363.92638624017","371.73308615803","343.354881296631","360.294694470835","362.080091463631","348.945096057033","320.050221936229","302.742428004647","342.284069168603","374.272548507371","378.509034166406","378.223497149151","386.78645821263","405.214207375479","399.339812792523","418.485040488007","450.258025649829","517.229989996681","583.12269305288","692.442879879304","785.301660008412","914.284497857458","916.035163571371","1012.2650953712","984.114558702781","1036.97679384529","1112.98663901688","1198.18224635888","1167.47807661571","1179.98666786072","1200.15442054094","1216.08403372522","1236.55405934495","1202.65865456295","1259.01457491432","","",
"IDA blend","IDB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","185.184735324047","160.372487813657","171.765630386894","171.093880941683","217.810198614075","260.721391645349","306.340901050696","305.892353896016","336.454066751827","342.99231980203","453.623719156006","971.860092003861","871.885499199866","634.507732946542","524.882735070235","502.574330009264","447.750263207657","432.04424956633","440.062263509235","386.411563105972","401.353313295094","405.180031771859","392.427842914969","335.775937725594","334.458559785276","388.343531880994","419.67591961495","418.866490132074","409.822029435326","420.949674661461","436.305502828928","433.922342343334","475.223614422576","520.237315490307","613.115957865443","705.018132465361","897.850330562639","1001.58370840037","1141.51169059196","1086.0157496592","1214.25865222934","1345.37883224816","1474.34218964269","1590.91385262169","1733.28042493245","1645.2324018262","1568.7704049123","1495.27045387349","1577.57631080993","1540.83427731255","1453.675503894","1536.52637287486","","",
"Indonesia","IDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","72.3708762060166","71.7369795463542","80.2881771021154","113.532210959059","156.966778066322","185.309469396158","222.846570990879","262.189615762752","291.520325340708","236.52339046581","345.279422590926","433.402957779719","484.665562406195","414.678609569469","420.679056043349","420.823471015746","404.134059696845","363.40069984675","405.080251876284","430.973343223676","467.47184493114","528.784759985823","571.628705584699","709.743703365173","797.622758867245","892.881163945033","987.389234001607","922.733476525999","383.893980626877","541.658433287368","616.192538040559","526.314350932635","651.104701604867","764.557368234541","803.371952628852","865.569608947235","1113.10839668185","1305.28325472612","1522.69023336898","1652.47709803457","2298.91253072025","2645.0792861315","2728.13458844491","2691.45637447959","2593.31164512136","2534.72294699095","2782.5246712864","2937.31758852975","2925.85969262413","3080.80722543722","2933.53350888507","3189.24304681592","","",
"IDA only","IDX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","304.956415517115","300.538380403323","285.279712683662","277.756500605085","279.337953715353","292.600891105819","310.536813549122","329.959008724831","337.370372670231","325.897047216211","344.534694983191","344.472284807995","330.472567044078","320.321910069362","291.097779624253","322.054089845847","355.434550515439","363.141410565859","368.640685646948","375.527431918383","396.698305819501","388.647897190974","395.76832054656","420.779006587542","474.542029237891","527.134784019315","591.821187308846","680.092471195981","805.011931220095","838.636162590413","918.367264060798","800.117269056313","813.681527929092","868.724163354883","924.753767008813","923.894789321495","983.269117010884","1052.48536331753","1034.84336841387","1086.02736570647","1080.17567621096","1123.50303664487","","",
"Isle of Man","IMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","105.853901185273","111.58784990437","115.792655762797","135.478649934479","152.952809760255","145.562448297547","148.791579526606","170.574949984387","188.784919720998","205.228306907744","246.162195701362","246.836986810122","247.600066664912","264.27087578229","249.696817293062","265.491615254542","279.509610552341","304.698055864742","316.468911110229","306.420834315796","323.435190581745","264.70371972044","277.208128252816","264.80622704776","305.780238590582","329.88688747398","354.19953698534","367.343868158889","366.990267407112","391.156617196935","387.700910295067","395.602518961072","412.638973310613","479.431463097695","546.628023724287","619.796128035521","698.213955206732","890.258418756608","850.574769256888","956.186004535912","1165.59852909655","1244.43372579878","1232.59948449774","1236.80940562472","1346.59158743828","1384.91262482343","1481.89005549439","1710.8931713233","1719.18186680299","1784.9487427604","1637.8225185659","1907.12903981633","","",
"Not classified","INX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1443.59879737226","1649.94703136616","2015.11803417849","2324.6366754864","2393.77075403941","2852.41031754761","2759.33048277551","3185.62882410947","3975.90341348367","4862.0161709196","5625.17991056906","5302.52751343084","5301.82526312207","5012.11674681006","4740.23465325359","4943.84696965158","6735.04970723617","7958.28061312115","8807.27051229958","9050.67248604882","11511.7317374007","11546.7103112557","12710.5893920892","11914.6307264254","12930.8562302789","15304.2264372008","16767.8814326786","17871.6128981867","19104.2610227252","19985.8120168205","19929.9495267146","20897.7995573813","23657.0507814107","30561.3408946143","35219.2081788199","37328.6403236764","39722.04914536","44491.2338100507","44667.2992086158","36126.1394088193","33922.9980826575","35191.6231310594","32552.7401406923","35850.3570549524","38740.0917008455","34222.8299161341","35982.5777741577","38093.9748162699","41648.3004490454","42297.1479151765","39973.7402103014","49607.1754153272","","",
"Iran, Islamic Rep.","IRN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","277.417178776158","332.186822330112","406.722377995901","630.200723401727","827.649179788845","1018.15927616208","1319.3163997547","1529.83170891927","1341.89606675714","1638.16717900272","1668.56020630647","1763.87712064631","2173.62477398158","2672.43610367854","2672.81634819778","2874.20350321499","3281.99397446058","1971.43409064116","1745.15899407179","1617.32402274869","1570.47257695465","","","726.757469787615","836.703122042684","1132.9405126289","1424.82545049108","1365.6370995887","1348.76841915588","1366.07271137547","1230.08603015755","1474.28902267592","1547.45524990723","1811.85886889197","2159.59458996973","2490.11802061229","2855.84739695698","3783.31866075573","4309.41443630253","4484.78159148822","5251.43759947395","6665.12100804781","6645.30886434967","4917.12729892383","4502.34898413604","3932.2234085964","4427.61750375167","4532.12029295566","2766.46348579707","2449.49485676075","2072.10124239802","2981.34828975041","","",
"Iraq","IRQ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1928.65029434162","1742.02154163166","1889.67184541978","1839.81458590599","2099.28836548859","2005.12299226399","1947.1146609512","2212.21168904206","2499.66532439799","2462.02554469043","7443.48657114444","","","","146.532486068804","468.550095509174","363.268857847536","683.10534986017","666.715280077353","1223.73503184339","1533.19546294735","1054.81940433984","933.326875899922","615.60060712545","962.78093872402","1158.77396136837","1590.41098817599","2305.8611261486","3568.36598351699","3071.18547510446","3551.32758445856","4354.17958426604","5002.74056996271","5163.90666251435","4773.25007506029","3504.84662237963","3430.95675902579","3665.4201140894","4178.25945972242","4315.56392209794","3540.93697589333","3731.8369389844","","",
"Iceland","ISL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32094.7202168529","32294.153175145","39104.0980931577","43168.2141062077","42267.3124700422","49914.1793653764","58236.9120484502","58426.7991505448","57484.4960902655","48009.3862031558","54204.4243535276","","",
"Israel","ISR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15551.400824621","16474.7385623222","16610.0013239002","16355.7910513337","15722.4757557853","17005.3560661161","16734.6485765903","15128.8129407911","15551.5696865501","16385.3187612031","17305.2642072982","18552.8636737514","21284.105690416","24640.182329497","23010.0151762063","25869.4206803693","28664.6385944785","27194.7034534654","30702.8124548348","32314.1591036844","30461.9624080949","31762.5822524842","34950.8149506346","36072.4843982682","37723.8494525074","37501.00899771","43494.5020003156","","",
"Italy","ITA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1885.39464182517","2065.63141793999","2392.98194413305","2856.00694216653","3175.55491289831","3552.84020278393","3500.87918448711","3994.61027396291","4887.07290879085","6135.48218915419","7327.41490422454","6481.81713075892","6405.680465131","6657.58356952535","6585.72654575999","6779.2261349547","9613.75732245069","12141.0925718075","13459.9458501539","13971.5235647523","17626.7324289339","18534.2528616928","19513.3040677736","15682.4381523067","16163.1695573707","17379.7663739652","19503.2918614518","18550.1548690341","18944.1691741568","18736.8958383165","17082.6588181971","17394.3270592572","18882.8856401041","23190.7402989826","26435.0416306141","27062.4549260699","28336.0648336326","31836.3046283926","33803.0353079589","30714.2426621819","29613.377768772","31676.031766315","28562.8191831416","28943.5446129128","29060.8309855226","24535.5845750224","25551.4404043413","26867.8119231594","28897.6962840404","28011.1654797522","26185.7825880221","29681.5571261882","","",
"Jamaica","JAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","658.580718648194","837.442880715506","836.766284521203","1055.5246816092","1233.83165415809","1201.17826531389","1284.71752421601","997.038762278818","878.229253463028","930.169396099434","1062.11874001769","1172.88912507669","1310.72535333056","769.387141513176","646.032063353638","903.460102437585","1095.16537120572","1313.87879928139","1523.60287710869","1564.25029630605","1360.31928987571","1205.24871133835","1962.88752599755","1883.42979288397","2276.14457630055","2593.56318782736","2936.47888401675","3033.53561585087","3011.88904534487","3036.42713344452","3057.40468819469","3165.36655914652","3051.27158931526","3286.05615679617","3589.50486157689","3797.72133127971","4047.62533752347","4363.19184475489","3799.64928689183","4226.14470396807","4598.82760961118","4821.19934628074","4572.78474934545","4450.63934843603","4502.11457548925","4400.84568550138","4702.44590041097","4932.90519927775","5023.71403246167","4381.26767549622","4687.72767428817","","",
